نوع الوقود,أصل السيارة,رخصة السيارة,نوع الجير,قوة الماتور,عداد السيارة,عدد الركاب,وسيلة الدفع,أصحاب سابقون,إضافات,النوع,سنة الاصدار,سعر السيارة بالشيكل
0,4,0,0,0.1679784124128626,140 الف كيلو متر,0,1,0,0,280,0.7818181818181869,0.050945651564539764
0,4,0,0,0.1454913424780751,40,0,1,0,0,27,0.890909090909097,0.06796457660918942
1,4,0,0,0.20170901731504387,000000000,1,0,1,1,372,0.6909090909090927,0.04894342508869863
1,4,0,0,0.32538790195637507,99999,1,0,1,1,94,0.7454545454545478,0.21813156229727454
0,4,0,1,0.12300427254328761,٦٨٠٠٠,0,1,0,0,374,0.8545454545454579,0.05795344422998374
0,4,0,0,0.1679784124128626,950000,1,0,1,1,373,0.6727272727272767,0.034927839757810684
1,4,0,0,0.20170901731504387,120000,0,1,0,0,379,0.7818181818181869,0.07387114471292076
0,4,0,0,0.1679784124128626,93000,1,1,1,1,431,0.7272727272727318,0.051946764802460334
1,4,0,0,0.21295255228243762,123000,1,1,1,1,598,0.7454545454545478,0.06396012365750714
1,4,0,0,0.1679784124128626,140000,1,1,1,1,379,0.8545454545454579,0.1240269179327412
0,4,0,1,0.12300427254328761,60000,0,1,0,0,374,0.8545454545454579,0.05795344422998374
0,4,0,1,0.12300427254328761,99999,0,1,0,0,305,0.8545454545454579,0.07196902956087169
1,5,0,1,0.20170901731504387,000000,0,1,0,0,374,0.5818181818181826,0.021913367664843305
0,4,0,1,0.1454913424780751,130000,0,1,0,0,27,0.7636363636363638,0.033926726519890114
0,4,0,0,0.1679784124128626,0000,0,1,0,0,383,0.6363636363636377,0.04193563242325466
0,4,0,0,0.1454913424780751,290090,0,0,0,0,27,0.6545454545454537,0.0344272831388504
0,4,0,1,0.1286260400269845,58000,0,1,0,0,341,0.8545454545454579,0.04594008537493693
1,4,0,0,0.23543962221722511,٣٦٠٠٠,1,1,1,1,603,0.836363636363642,0.13403805031194688
0,4,0,1,0.12300427254328761,220,0,1,0,0,27,0.6363636363636377,0.03192450004404898
0,4,0,1,0.07803013267371262,160000,0,0,0,0,185,0.6181818181818217,0.014905574999399332
0,4,0,0,0.21295255228243762,99999,1,1,1,1,67,0.6909090909090927,0.07897682222631566
1,4,0,0,0.32538790195637507,99999,1,0,1,1,39,0.836363636363642,0.1550614283082788
1,4,0,1,0.1679784124128626,99999,0,1,0,0,390,0.8000000000000028,0.08198016194007736
1,5,0,1,0.20170901731504387,800000,0,1,0,0,280,0.6727272727272767,0.033926726519890114
0,4,0,1,0.1454913424780751,99999,0,1,0,0,374,0.7636363636363638,0.0469411986128575
1,4,0,1,0.1679784124128626,٢٦٠,0,1,0,0,273,0.8545454545454579,0.07497136816139546
0,4,0,2,0.1454913424780751,.....,0,1,0,0,593,0.8545454545454579,0.05895455746790431
1,4,1,0,0.20170901731504387,350,0,1,0,0,379,0.7272727272727318,0.028921160330287278
1,4,0,0,0.20170901731504387,184000,0,1,0,0,270,0.7818181818181869,0.07397125603671283
0,4,0,0,0.1904654823476501,12345,0,1,0,0,76,0.2909090909090913,0.011902235285637627
1,4,0,0,0.21295255228243762,99999,0,1,0,0,598,0.8727272727272739,0.08798283691464909
0,4,0,0,0.1454913424780751,30000,0,0,0,0,593,0.8727272727272739,0.06596235013334828
1,4,0,0,0.21295255228243762,43000,0,0,0,0,598,0.8545454545454579,0.0839823884159185
1,4,0,0,0.1679784124128626,"١٩٠,٠٠٠",0,0,0,0,270,0.8000000000000028,0.07897682222631566
1,4,0,1,0.20170901731504387,10000,0,1,0,0,391,0.2727272727272682,0.04093451918533409
0,4,0,1,0.13424780751068136,00000,0,1,0,0,402,0.34545454545454635,0.012402791904597912
0,4,0,0,0.1679784124128626,99999,0,1,0,0,433,0.7636363636363638,0.05595121775414261
1,4,0,1,0.21295255228243762,16000 كم,0,1,0,0,390,0.890909090909097,0.11401578555353552
1,5,0,0,0.21295255228243762,....,0,0,0,0,372,0.7272727272727318,0.051946764802460334
1,4,0,0,0.21295255228243762,120000,0,0,0,0,598,0.8181818181818188,0.07997793546423622
0,4,0,0,0.21295255228243762,105000,1,1,1,1,365,0.7272727272727318,0.08498350165383907
1,4,0,0,0.21295255228243762,32000,0,1,0,0,598,0.8545454545454579,0.0929924075572036
1,4,0,0,0.21295255228243762,130000,0,1,0,0,372,0.8545454545454579,0.13403805031194688
1,4,0,0,0.21239037553406792,78000,1,1,1,1,598,0.7454545454545478,0.06195789718166601
0,4,0,0,0.1679784124128626,150000000,0,1,0,0,607,0.7090909090909087,0.04093451918533409
1,4,0,2,0.1679784124128626,١٢٠٠٠,0,1,0,0,270,0.836363636363642,0.09399352079512417
1,4,0,1,0.1679784124128626,44000,0,0,0,0,390,0.8545454545454579,0.09899908698472701
0,0,0,0,0.1679784124128626,99999,0,1,0,0,320,0.7454545454545478,0.02691893385444614
0,4,0,1,0.1679784124128626,84000,0,1,0,0,25,0.5636363636363666,0.024916707378605005
1,4,0,1,0.21295255228243762,180000,1,1,1,1,21,0.6545454545454537,0.030923386806128415
0,4,0,1,0.1679784124128626,67000,0,1,0,0,390,0.8545454545454579,0.09799797374680644
1,4,0,2,0.20170901731504387,290000,0,0,0,0,383,0.6909090909090927,0.06396012365750714
0,4,0,0,0.1454913424780751,63000,0,1,0,0,423,0.8545454545454579,0.06396012365750714
1,5,0,1,0.20170901731504387,واحد,0,0,0,0,270,0.6909090909090927,0.03793117947157239
0,4,0,1,0.1454913424780751,60000,0,1,0,0,112,0.8181818181818188,0.04093451918533409
0,4,0,1,0.12300427254328761,99999,0,0,0,0,374,0.8545454545454579,0.06896568984710998
1,4,0,0,0.21295255228243762,99999,0,1,0,0,372,0.7090909090909087,0.05495010451622204
0,4,0,0,0.1454913424780751,123000,0,1,0,0,607,0.7090909090909087,0.03993340594741352
1,4,0,0,0.21295255228243762,٤٧٠٠٠,1,1,1,1,598,0.8545454545454579,0.11201355907769439
0,4,0,0,0.1679784124128626,160000,0,1,0,0,379,0.836363636363642,0.09699686050888587
1,5,0,1,0.20170901731504387,99999,0,0,0,0,303,0.7272727272727318,0.03642950961469154
0,4,0,0,0.1679784124128626,85,1,0,1,1,587,0.8000000000000028,0.05695233099206317
0,4,0,1,0.08927366764110636,99999,0,1,0,0,395,0.1454545454545421,0.011902235285637627
0,4,0,0,0.1454913424780751,99999,0,1,0,0,383,0.8545454545454579,0.09599574727096531
1,4,0,1,0.26917022711940636,240,2,1,2,2,377,0.7454545454545478,0.07397125603671283
0,4,0,0,0.12300427254328761,29500,0,1,0,0,374,0.8727272727272739,0.07597348251255395
0,4,0,1,0.12300427254328761,52000,0,1,0,0,305,0.8545454545454579,0.09899808587148909
0,4,0,0,0.21295255228243762,8000,0,1,0,0,79,0.8545454545454579,0.2141271093455923
1,4,0,0,0.23543962221722511,99999,1,0,1,1,429,0.8727272727272739,0.1670747871633256
0,4,0,0,0.1679784124128626,1111111,0,0,0,0,445,0.5272727272727276,0.02691893385444614
0,4,0,1,0.1679784124128626,99999,0,1,0,0,294,0.2909090909090913,0.007397225714995074
1,4,0,0,0.21295255228243762,5500 كيلومتر,1,0,1,1,372,0.8545454545454579,0.17408257982876957
1,4,0,1,0.26917022711940636,99999,0,1,0,0,480,0.5272727272727276,0.04794231185077806
1,5,0,1,0.15673487744546885,99999,0,1,0,0,425,0.7636363636363638,0.03693006623365182
1,1,0,1,0.26917022711940636,99999,2,1,2,2,393,0.7454545454545478,0.12248119909339185
0,4,0,2,0.1454913424780751,0000,0,1,0,0,425,0.8181818181818188,0.05895455746790431
0,4,0,0,0.1679784124128626,100000,0,1,0,0,119,0.7272727272727318,0.03693006623365182
0,0,0,0,0.1679784124128626,99999,0,1,0,0,593,0.7818181818181869,0.03893229270949296
1,5,0,1,0.20170901731504387,1234566677,0,0,0,0,118,0.6181818181818217,0.023915594140684438
0,4,0,0,0.12300427254328761,41500,0,1,0,0,280,0.8727272727272739,0.07697459575047452
0,4,0,0,0.21295255228243762,76000,1,1,1,1,76,0.8545454545454579,0.1890992783975781
0,4,0,1,0.1679784124128626,140000,1,1,1,1,383,0.7090909090909087,0.06295901041958658
0,4,0,2,0.21182819878569822,0000,0,0,0,0,125,0.5636363636363666,0.029922273568207845
0,4,0,0,0.26917022711940636,130000,1,1,1,1,69,0.7090909090909087,0.10400465317432984
0,4,0,0,0.1454913424780751,24000,0,1,0,0,27,0.8727272727272739,0.06896568984710998
1,4,0,1,0.21295255228243762,١٦٠٠٠٠,0,0,0,0,407,0.8000000000000028,0.07397125603671283
1,4,0,0,0.1679784124128626,110000,0,1,0,0,270,0.8545454545454579,0.0839823884159185
1,4,0,1,0.21295255228243762,492000,0,1,0,0,24,0.6727272727272767,0.0499445383266192
1,4,0,1,0.1679784124128626,٧١٠٠٠,0,1,0,0,270,0.836363636363642,0.08097904870215679
1,4,0,0,0.1679784124128626,40 الف,0,1,0,0,430,0.8545454545454579,0.07397125603671283
1,4,0,0,0.21295255228243762,58000,0,0,0,0,598,0.836363636363642,0.09399352079512417
0,4,0,1,0.12300427254328761,56,0,1,0,0,374,0.8727272727272739,0.06396012365750714
0,4,0,1,0.12300427254328761,42000,0,1,0,0,114,0.8545454545454579,0.04794231185077806
0,4,0,1,0.1679784124128626,000000000,0,1,0,0,294,0.2727272727272682,0.0018911029064319523
0,4,0,2,0.1679784124128626,99999,0,0,0,0,429,0.7272727272727318,0.04594008537493693
0,4,0,1,0.1904654823476501,195000,0,1,0,0,66,0.3272727272727233,0.023915594140684438
0,4,0,1,0.1454913424780751,18000,0,1,0,0,585,0.8545454545454579,0.07897682222631566
0,4,0,0,0.12300427254328761,62000,0,1,0,0,300,0.8545454545454579,0.06295901041958658
1,4,0,2,0.1679784124128626,99999,0,0,0,0,257,0.8545454545454579,0.08097804758891887
1,4,0,2,0.32538790195637507,250000,1,1,1,1,388,0.7272727272727318,0.1390436165015497
0,4,0,0,0.1679784124128626,101,0,1,0,0,587,0.7454545454545478,0.0469411986128575
0,4,0,0,0.1679784124128626,1234,0,1,0,0,592,0.7090909090909087,0.04093451918533409
0,4,0,1,0.1679784124128626,99999,1,1,1,1,383,0.6545454545454537,0.04894342508869863
0,4,0,1,0.1679784124128626,99999,2,1,2,2,294,0.2909090909090913,0.01090112204771706
0,4,0,1,0.13424780751068136,99999,2,1,2,2,22,0.2909090909090913,0.011902235285637627
0,4,0,1,0.1679784124128626,230240,0,1,0,0,575,0.5818181818181826,0.04343730228013551
1,4,0,0,0.21295255228243762,64000,1,1,1,1,598,0.8000000000000028,0.08498350165383907
0,4,0,2,0.21295255228243762,160,1,1,1,1,444,0.7818181818181869,0.06896568984710998
0,4,0,0,0.1679784124128626,35000,0,1,0,0,341,0.8545454545454579,0.06496123689542771
0,4,0,0,0.15673487744546885,164000,0,1,0,0,183,0.6363636363636377,0.024916707378605005
0,4,0,0,0.1679784124128626,99999,0,1,0,0,430,0.7818181818181869,0.05595121775414261
1,4,0,2,0.23543962221722511,60000,1,0,1,1,603,0.8727272727272739,0.13403805031194688
0,4,0,0,0.1679784124128626,145000,0,1,0,0,119,0.6909090909090927,0.030923386806128415
1,5,0,1,0.15673487744546885,400000,0,1,0,0,425,0.7818181818181869,0.033926726519890114
0,4,0,0,0.32538790195637507,99999,1,1,1,1,80,0.7272727272727318,0.1240269179327412
1,5,0,1,0.21295255228243762,700000,0,1,0,0,435,0.7818181818181869,0.043937858899095794
0,0,0,0,0.1454913424780751,200,0,1,0,0,319,0.7454545454545478,0.03192450004404898
0,4,1,0,0.21295255228243762,0000000,1,1,1,1,383,0.5636363636363666,0.0018911029064319523
0,4,0,0,0.1904654823476501,95000,1,1,1,1,556,0.836363636363642,0.07897682222631566
0,4,0,0,0.1679784124128626,140000,0,1,0,0,592,0.7090909090909087,0.03893229270949296
1,5,0,1,0.26917022711940636,99999,0,0,0,0,394,0.5818181818181826,0.043937858899095794
0,4,0,0,0.1679784124128626,25000,1,1,1,1,460,0.8727272727272739,0.1550614283082788
1,5,0,1,0.26917022711940636,308654,0,0,0,0,582,0.5818181818181826,0.024916707378605005
1,4,0,0,0.21295255228243762,75000,1,0,1,1,42,0.8545454545454579,0.22413824172479796
1,4,0,0,0.20170901731504387,0000000,1,0,1,1,270,0.7636363636363638,0.07897682222631566
0,4,0,0,0.26917022711940636,20000,1,1,1,1,470,0.7090909090909087,0.07797570898839509
1,5,0,1,0.20170901731504387,99999,1,0,1,1,374,0.5818181818181826,0.023915594140684438
0,4,0,2,0.26917022711940636,200000,1,1,1,1,69,0.7272727272727318,0.11401578555353552
0,2,0,0,0.1454913424780751,99999,0,1,0,0,425,0.6727272727272767,0.028921160330287278
1,4,0,0,0.21182819878569822,78000,1,0,1,1,598,0.7454545454545478,0.06295901041958658
0,4,0,0,0.21295255228243762,99999,1,1,1,1,383,0.6363636363636377,0.05695233099206317
0,4,0,0,0.1679784124128626,000000,1,0,1,1,587,0.7454545454545478,0.0469411986128575
1,5,0,1,0.1679784124128626,99999,0,0,0,0,425,0.7818181818181869,0.03893229270949296
1,4,0,1,0.1679784124128626,99999,0,0,0,0,270,0.8545454545454579,0.09199129431928303
0,4,0,1,0.1679784124128626,150000,1,1,1,1,111,0.7272727272727318,0.035928952995731255
0,4,0,0,0.1454913424780751,4,0,1,0,0,423,0.8727272727272739,0.06095678394374544
0,4,0,0,0.1679784124128626,99999,1,0,1,1,119,0.7272727272727318,0.03893229270949296
0,4,0,1,0.1679784124128626,00000,0,1,0,0,22,0.34545454545454635,0.014905574999399332
1,2,0,1,0.38160557679334384,250.000,2,1,2,2,312,0.5454545454545435,0.028921160330287278
1,4,0,0,0.1679784124128626,١٢٠,0,0,0,0,270,0.836363636363642,0.09699686050888587
0,4,0,0,0.1454913424780751,33158,0,0,0,0,423,0.8545454545454579,0.06396012365750714
1,4,0,0,0.21295255228243762,68000,0,1,0,0,598,0.8545454545454579,0.08898695349228342
1,2,0,1,0.4378232516303126,٣٠٠٠,1,1,1,1,493,0.5272727272727276,0.0045941086488174845
1,4,0,0,0.1679784124128626,78000,0,1,0,0,593,0.8727272727272739,0.06896568984710998
0,4,0,0,0.26917022711940636,200000,1,0,1,1,78,0.6727272727272767,0.09899908698472701
0,4,0,0,0.1454913424780751,48,0,1,0,0,423,0.8545454545454579,0.06396012365750714
0,4,0,1,0.12300427254328761,60,0,1,0,0,374,0.8727272727272739,0.06195789718166601
0,4,0,0,0.2138520350798291,110000,1,0,1,1,42,0.8000000000000028,0.1490547488807554
1,4,0,1,0.20170901731504387,99999,2,1,2,2,394,0.36363636363636237,0.018910027951081602
0,4,0,1,0.1679784124128626,102000,0,1,0,0,383,0.7454545454545478,0.06496123689542771
0,4,0,0,0.1454913424780751,80الف,0,0,0,0,27,0.8181818181818188,0.04894342508869863
1,4,0,0,0.21295255228243762,70000,1,1,1,1,598,0.8545454545454579,0.09699686050888587
0,4,0,1,0.08927366764110636,99999,0,1,0,0,395,0.23636363636363625,0.0023916595253922358
0,4,0,2,0.1679784124128626,17000,1,0,1,1,431,0.7272727272727318,0.004393886001233371
0,4,0,1,0.13424780751068136,10000,0,1,0,0,386,0.3272727272727233,0.012903348523558195
0,4,0,1,0.10051720260850013,75000,0,1,0,0,591,0.5818181818181826,0.021913367664843305
0,4,0,1,0.1679784124128626,50000,1,0,1,1,587,0.8545454545454579,0.07697459575047452
0,0,0,0,0.1454913424780751,30000,0,0,0,0,585,0.7818181818181869,0.033926726519890114
1,4,0,0,0.21295255228243762,100000,1,1,1,1,426,0.8727272727272739,0.11902135174313837
1,4,0,1,0.1679784124128626,١١٤٠٠٠,0,0,0,0,270,0.8000000000000028,0.0839823884159185
1,4,0,0,0.21295255228243762,207000,1,1,1,1,381,0.7818181818181869,0.11401578555353552
0,4,0,1,0.10051720260850013,99999,0,1,0,0,107,0.8000000000000028,0.033926726519890114
1,4,0,0,0.1679784124128626,99999,0,0,0,0,587,0.7454545454545478,0.05394899127830147
1,4,0,0,0.29165729705419385,280,1,1,1,1,508,0.6545454545454537,0.0839823884159185
1,4,0,0,0.21295255228243762,34000,1,1,1,1,603,0.8545454545454579,0.13253638045506602
0,4,0,0,0.21295255228243762,00,0,1,0,0,446,0.7818181818181869,0.0839823884159185
1,1,1,1,0.6610074207330785,................,0,1,0,0,177,0.7636363636363638,0.1240269179327412
0,4,0,1,0.1904654823476501,123,1,1,1,1,445,0.5090909090909116,0.021913367664843305
1,4,0,0,0.21295255228243762,99999,1,1,1,1,598,0.7090909090909087,0.05795344422998374
0,4,0,0,0.21295255228243762,100405,0,0,0,0,422,0.836363636363642,0.0839823884159185
1,4,0,0,0.21295255228243762,00,1,1,1,1,598,0.7272727272727318,0.05895455746790431
0,4,0,1,0.1679784124128626,٠٠٠,2,1,2,2,294,0.2909090909090913,0.006896669096034791
0,4,0,0,0.15673487744546885,130000,0,1,0,0,183,0.6363636363636377,0.028921160330287278
1,5,0,0,0.23543962221722511,99999,0,0,0,0,469,0.5454545454545435,0.02291448090276387
0,4,0,0,0.1679784124128626,100000,0,1,0,0,431,0.7454545454545478,0.04894342508869863
1,4,0,0,0.32538790195637507,99999,1,1,1,1,43,0.7636363636363638,0.20411597696638661
1,5,0,1,0.20170901731504387,99999,0,0,0,0,270,0.6909090909090927,0.03893229270949296
0,4,0,1,0.1679784124128626,99999,0,1,0,0,21,0.7090909090909087,0.04193563242325466
1,5,0,1,0.24668315718461886,20000000,0,0,0,0,537,0.5818181818181826,0.021913367664843305
1,5,0,1,0.26917022711940636,00000,0,1,0,0,394,0.5636363636363666,0.033926726519890114
0,4,0,0,0.1679784124128626,100000,0,1,0,0,383,0.7090909090909087,0.06195789718166601
1,5,0,0,0.21295255228243762,10002,0,1,0,0,372,0.7272727272727318,0.06896568984710998
1,4,0,1,0.3029008320215876,١٥٠٠٠,0,0,0,0,347,0.7272727272727318,0.22914380791440078
0,4,0,0,0.1454913424780751,75000,0,1,0,0,423,0.8181818181818188,0.05495010451622204
0,4,0,0,0.1454913424780751,99999,0,1,0,0,602,0.7454545454545478,0.03893229270949296
0,4,0,1,0.1679784124128626,99999,2,1,2,2,36,0.34545454545454635,0.013904461761478764
0,4,0,1,0.1679784124128626,185,0,0,0,0,270,0.7090909090909087,0.04794231185077806
0,4,0,0,0.1679784124128626,100000,0,1,0,0,270,0.7818181818181869,0.07397125603671283
1,4,1,0,0.26917022711940636,99999,1,1,1,1,557,0.6181818181818217,0.012402791904597912
0,4,0,0,0.1679784124128626,٥٧٠٠٠,0,1,0,0,116,0.8545454545454579,0.06195789718166601
0,4,0,0,0.1679784124128626,130000,0,0,0,0,320,0.7272727272727318,0.028921160330287278
1,4,0,1,0.21239037553406792,0012345,1,0,1,1,24,0.6727272727272767,0.043937858899095794
1,4,0,0,0.32538790195637507,99999,1,1,1,1,388,0.7272727272727318,0.15906588125996107
0,4,0,1,0.12300427254328761,99999,2,1,2,2,22,0.3272727272727233,0.012402791904597912
0,4,0,2,0.1679784124128626,136000,0,1,0,0,119,0.7272727272727318,0.040433962566373806
1,2,0,1,0.1679784124128626,50000,0,1,0,0,270,0.8545454545454579,0.10901021936393268
1,5,0,1,0.20170901731504387,99999,2,1,2,2,270,0.7454545454545478,0.06195789718166601
1,5,0,1,0.15673487744546885,0000000000,0,0,0,0,425,0.7818181818181869,0.04193563242325466
0,4,0,0,0.1679784124128626,123,0,1,0,0,592,0.7090909090909087,0.035928952995731255
0,4,0,1,0.1679784124128626,********,0,1,0,0,22,0.3090909090909073,0.01090112204771706
0,4,0,1,0.1679784124128626,99999,1,1,1,1,383,0.6909090909090927,0.05895455746790431
1,4,0,0,0.31414436698898135,90000,0,1,0,0,601,0.7272727272727318,0.06396012365750714
0,4,0,1,0.13424780751068136,123456,0,1,0,0,281,0.5272727272727276,0.020912254426922735
1,4,0,0,0.21295255228243762,99999,0,1,0,0,589,0.8545454545454579,0.09349296417616389
1,2,0,1,0.20170901731504387,99999,0,1,0,0,374,0.5999999999999985,0.02691893385444614
0,4,0,0,0.1679784124128626,99999,0,1,0,0,292,0.41818181818181743,0.02291448090276387
0,4,0,0,0.39284911176073756,82000,1,0,1,1,156,0.836363636363642,0.011246506114799656
0,4,0,0,0.1679784124128626,99999,1,1,1,1,433,0.7454545454545478,0.048643091117322464
0,4,0,1,0.1454913424780751,200000,1,1,1,1,383,0.5999999999999985,0.043937858899095794
0,2,0,1,0.1454913424780751,00000,0,1,0,0,607,0.7090909090909087,0.033926726519890114
1,4,0,0,0.21295255228243762,83000,0,1,0,0,270,0.8727272727272739,0.1240269179327412
0,4,0,1,0.1454913424780751,١١١١١,0,1,0,0,231,0.2909090909090913,0.00289221614435252
0,4,0,1,0.010568922869350123,6666,0,1,0,0,465,0.2909090909090913,0.018910027951081602
0,4,0,1,0.1679784124128626,99999,0,0,0,0,372,0.5818181818181826,0.0344272831388504
1,4,0,0,0.21295255228243762,119,0,0,0,0,270,0.8727272727272739,0.1140147844402976
0,4,0,0,0.1454913424780751,25000,1,1,1,1,270,0.8545454545454579,0.10901021936393268
1,1,0,0,0.20170901731504387,0000000,1,0,1,1,598,0.7818181818181869,0.06095678394374544
1,5,0,1,0.1679784124128626,400,0,1,0,0,270,0.8000000000000028,0.06095678394374544
0,4,0,0,0.1679784124128626,99999,0,1,0,0,423,0.7272727272727318,0.04594008537493693
1,5,0,1,0.2579266921520126,999999,2,1,2,2,469,0.5454545454545435,0.023915594140684438
0,4,0,1,0.1679784124128626,98000,0,1,0,0,144,0.5636363636363666,0.033926726519890114
1,4,0,1,0.20170901731504387,75000كيلو متر,0,0,0,0,24,0.6727272727272767,0.04894342508869863
0,4,0,0,0.1679784124128626,99999,1,1,1,1,587,0.7454545454545478,0.051946764802460334
0,0,0,0,0.1679784124128626,99999,0,0,0,0,320,0.7818181818181869,0.03893229270949296
0,4,0,0,0.1454913424780751,880000,0,1,0,0,423,0.7272727272727318,0.04594008537493693
0,4,0,0,0.1904654823476501,١٢٠٠٧٦,1,0,1,1,25,0.5636363636363666,0.027920047092366708
1,1,0,1,0.26917022711940636,25000,0,1,0,0,482,0.6727272727272767,0.009900008809796492
0,4,0,0,0.1679784124128626,50000,0,1,0,0,21,0.8000000000000028,0.06095678394374544
1,4,0,0,0.26917022711940636,00000,1,0,1,1,468,0.5636363636363666,0.033926726519890114
1,4,0,0,0.23543962221722511,50000,1,1,1,1,429,0.8545454545454579,0.1640714474495639
0,4,0,0,0.32538790195637507,30000,1,1,1,1,520,0.8181818181818188,0.03893229270949296
0,4,0,1,0.1679784124128626,1000,0,1,0,0,21,0.836363636363642,0.06896568984710998
0,4,0,0,0.1904654823476501,99999,1,0,1,1,496,0.7818181818181869,0.12803137088442346
1,4,0,0,0.32538790195637507,57000,1,1,1,1,162,0.8545454545454579,0.27419390362082635
0,4,0,0,0.20170901731504387,123,0,1,0,0,445,0.5090909090909116,0.030923386806128415
0,4,0,0,0.1904654823476501,135000,0,1,0,0,24,0.6363636363636377,0.04594008537493693
0,4,0,0,0.1679784124128626,91 الف,1,0,1,1,430,0.8181818181818188,0.06396012365750714
0,4,0,0,0.1679784124128626,٨٠٠٠٠,1,1,1,1,383,0.7818181818181869,0.07497236927463338
0,4,0,1,0.1679784124128626,99999,0,1,0,0,292,0.3272727272727233,0.016907801475240465
1,1,0,1,0.1904654823476501,99999,1,1,1,1,351,0.5454545454545435,0.04894342508869863
1,4,0,1,0.1679784124128626,99999,0,1,0,0,390,0.8545454545454579,0.10200242669848872
1,1,0,1,0.32538790195637507,00000,2,1,2,2,488,0.2727272727272682,0.023915594140684438
1,5,0,1,0.1679784124128626,100000,0,0,0,0,377,0.6727272727272767,0.05394899127830147
1,4,0,0,0.23543962221722511,22222222,0,1,0,0,603,0.7090909090909087,0.07096791632295112
0,4,0,0,0.26917022711940636,99999,1,0,1,1,470,0.7090909090909087,0.07897682222631566
1,4,0,0,0.21295255228243762,99999,0,1,0,0,372,0.7636363636363638,0.06396012365750714
0,4,0,1,0.1679784124128626,99999,0,1,0,0,22,0.3090909090909073,0.009900008809796492
0,4,0,0,0.12300427254328761,99999,2,0,2,2,374,0.8545454545454579,0.07397125603671283
1,1,0,1,0.26917022711940636,99999,0,0,0,0,492,0.5454545454545435,0.033926726519890114
